tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2025-0001,Shanghai Masters,Hard,,A,20251001,2586,107270,,,James Thompson,R,,USA,,200416,,,August Holmgren,R,188,DEN,,4-6 6-3 6-4,3,R32,,,,,,,,,,,,,,,,,,,,85,745,178,315
2025-0001,Shanghai Masters,Hard,,A,20251001,2587,127157,,,Daniel Altmaier,R,188,GER,,209262,,,Tristan Schoolkate,R,183,AUS,,6-3 6-4,3,R32,,,,,,,,,,,,,,,,,,,,49,1043,96,654
2025-0001,Shanghai Masters,Hard,,A,20251001,2588,105173,,,Adrian Mannarino,L,180,FRA,,126610,,,Matteo Berrettini,R,196,ITA,,7-5 7-6,3,R32,,,,,,,,,,,,,,,,,,,,60,922,59,925
2025-0001,Shanghai Masters,Hard,,A,20251001,2589,105227,,,Marin Cilic,R,198,CRO,,105932,,,Nikoloz Basilashvili,R,185,GEO,,6-3 7-6,3,R32,,,,,,,,,,,,,,,,,,,,94,664,100,618
2025-0001,Shanghai Masters,Hard,,A,20251001,2590,106415,,,Yoshihito Nishioka,L,170,JPN,,207686,,,Alexander Shevchenko,R,185,KAZ,,6-1 6-2,3,R32,,,,,,,,,,,,,,,,,,,,173,324,89,727
2025-0001,Shanghai Masters,Hard,,A,20251001,2591,200473,,,Valentin Vacherot,R,193,MON,,111513,,,Laslo Djere,R,188,SRB,,6-3 6-4,3,R32,,,,,,,,,,,,,,,,,,,,204,263,82,766
2025-0001,Shanghai Masters,Hard,,A,20251001,2592,200267,,,Zizou Bergs,R,185,BEL,,200624,,,Sebastian Korda,R,196,USA,,6-4 7-5,3,R32,,,,,,,,,,,,,,,,,,,,44,1129,63,910
2025-0001,Shanghai Masters,Hard,,A,20251001,2593,202104,,,Sebastian Baez,R,170,ARG,,105585,,,Ze Zhang,R,188,CHN,,2-6 6-3 6-4,3,R32,,,,,,,,,,,,,,,,,,,,42,1135,368,135
2025-0001,Shanghai Masters,Hard,,A,20251001,2594,105870,,,Yannick Hanfmann,R,193,GER,,132283,,,Lorenzo Sonego,R,191,ITA,,2-6 6-3 6-1,3,R32,,,,,,,,,,,,,,,,,,,,150,394,46,1105
2025-0001,Shanghai Masters,Hard,,A,20251001,2595,206681,,,Fabian Marozsan,R,193,HUN,,104527,,,Stan Wawrinka,R,183,SUI,,6-1 4-6 6-4,3,R32,,,,,,,,,,,,,,,,,,,,52,1010,131,502
2025-0001,Shanghai Masters,Hard,,A,20251002,2596,200116,,,Camilo Ugo Carabelli,R,185,ARG,,209279,,,Terence Atmane,L,193,FRA,,4-4,3,R32,,,,,,,,,,,,,,,,,,,,45,1123,61,914
2025-0001,Shanghai Masters,Hard,,A,20251002,2597,207494,,,Dalibor Svrcina,R,178,CZE,,208167,,,Yuchen Wu,U,,CHN,,7-5,3,R32,,,,,,,,,,,,,,,,,,,,91,684,159,372
2025-0001,Shanghai Masters,Hard,,A,20251002,2598,132686,,,Nuno Borges,R,185,POR,,122298,,,Botic Van De Zandschulp,R,191,NED,,7-6 7-6,3,R32,,,,,,,,,,,,,,,,,,,,51,1020,84,747
2025-0001,Shanghai Masters,Hard,,A,20251002,2599,207681,,,Francisco Comesana,R,178,ARG,,200259,,,Ugo Blanchet,R,175,FRA,,6-4 6-2,3,R32,,,,,,,,,,,,,,,,,,,,62,912,151,390
2025-0001,Shanghai Masters,Hard,,A,20251002,2600,202385,,,Jenson Brooksby,R,188,USA,,208389,,,James Trotter,R,183,JPN,,7-6 6-1,3,R32,,,,,,,,,,,,,,,,,,,,57,937,213,257
2025-0001,Shanghai Masters,Hard,,A,20251002,2601,106331,,,Christopher Oconnell,R,183,AUS,,106000,,,Damir Dzumhur,R,175,BIH,,6-2 6-4,3,R32,,,,,,,,,,,,,,,,,,,,109,582,67,868
2025-0001,Shanghai Masters,Hard,,A,20251002,2602,126127,,,Benjamin Bonzi,R,183,FRA,,124187,,,Reilly Opelka,R,211,USA,,7-6 6-4,3,R32,,,,,,,,,,,,,,,,,,,,48,1075,64,895
2025-0001,Shanghai Masters,Hard,,A,20251002,2603,111794,,,Kamil Majchrzak,R,180,POL,,210319,,,Ethan Quinn,R,191,USA,,6-3 6-4,3,R32,,,,,,,,,,,,,,,,,,,,66,868,72,836
2025-0001,Shanghai Masters,Hard,,A,20251002,2604,207411,,,Jesper De Jong,R,180,NED,,212044,,,Yi Zhou,R,,CHN,,6-7 6-2 7-6,3,R32,,,,,,,,,,,,,,,,,,,,81,772,308,170
2025-0001,Shanghai Masters,Hard,,A,20251002,2605,209070,,,Arthur Cazaux,R,183,FRA,,103492,,,Pablo Martinez,R,,MEX,,6-3 3-6 7-5,3,R32,,,,,,,,,,,,,,,,,,,,70,843,73,833
2025-0001,Shanghai Masters,Hard,,A,20251002,2606,208316,,,Valentin Royer,R,188,FRA,,208363,,,Mariano Navone,R,178,ARG,,3-6 6-4 6-4,3,R32,,,,,,,,,,,,,,,,,,,,76,805,86,745
2025-0001,Shanghai Masters,Hard,,A,20251002,2607,126214,,,Alejandro Tabilo,L,188,CHI,,106218,,,Marcos Giron,R,180,USA,,6-4 6-3,3,R32,,,,,,,,,,,,,,,,,,,,74,826,50,1040
2025-0001,Shanghai Masters,Hard,,A,20251002,2608,111460,,,Quentin Halys,R,191,FRA,,100554,,,Matthew McDonald,R,,USA,,6-3 6-2,3,R32,,,,,,,,,,,,,,,,,,,,75,809,99,642
2025-0001,Shanghai Masters,Hard,,A,20251002,2609,210234,,,Juncheng Shang,L,,CHN,,133441,,,Andrej Kovacevic,U,,CAN,,6-4 3-6 6-3,3,R32,,,,,,,,,,,,,,,,,,,,237,235,68,862
2025-0001,Shanghai Masters,Hard,,A,20251002,2610,126239,,,Arthur Rinderknech,R,196,FRA,,209098,,,Hamad Medjedovic,R,188,SRB,,6-7 1-0,3,R32,,,,,,,,,,,,,,,,,,,,54,982,65,872
2025-0001,Shanghai Masters,Hard,,A,20251002,2611,208286,,,Matteo Arnaldi,R,185,ITA,,133127,,,Ryuya Sakamoto,U,,JPN,,7-6 6-4,3,R32,,,,,,,,,,,,,,,,,,,,71,838,188,292
2025-0001,Shanghai Masters,Hard,,A,20251002,2612,104184,,,Yong Bum Seo,U,,KOR,,207678,,,Juan Manuel Cerundolo,L,183,ARG,,6-3 6-7 6-3,3,R32,,,,,,,,,,,,,,,,,,,,121,531,87,742
2025-0001,Shanghai Masters,Hard,,A,20251003,2613,210530,,,Learner Tien,L,180,USA,,200175,,,Miomir Kecmanovic,R,183,SRB,,4-6 6-3 6-4,3,R32,,,,,,,,,,,,,,,,,,,,36,1303,47,1086
2025-0001,Shanghai Masters,Hard,,A,20251003,2614,105676,,,David Goffin,R,180,BEL,,210097,,,Ben Shelton,L,193,USA,,6-2 6-4,3,R16,,,,,,,,,,,,,,,,,,,,83,759,6,4190
2025-0001,Shanghai Masters,Hard,,A,20251003,2615,209113,,,Gabriel Diallo,R,203,CAN,,126127,,,Benjamin Bonzi,R,183,FRA,,6-4 6-4,3,R16,,,,,,,,,,,,,,,,,,,,35,1308,48,1075
2025-0001,Shanghai Masters,Hard,,A,20251003,2616,105870,,,Yannick Hanfmann,R,193,GER,,126207,,,Frances Tiafoe,R,188,USA,,6-7 6-2 6-1,3,R16,,,,,,,,,,,,,,,,,,,,150,394,28,1640
2025-0001,Shanghai Masters,Hard,,A,20251003,2617,202103,,,Francisco Cerundolo,R,185,ARG,,105173,,,Adrian Mannarino,L,180,FRA,,7-6 7-6,3,R16,,,,,,,,,,,,,,,,,,,,21,2135,60,922
2025-0001,Shanghai Masters,Hard,,A,20251003,2618,208029,,,Holger Rune,R,188,DEN,,202104,,,Sebastian Baez,R,170,ARG,,7-5 6-4,3,R16,,,,,,,,,,,,,,,,,,,,11,2990,42,1135
2025-0001,Shanghai Masters,Hard,,A,20251003,2619,200005,,,Ugo Humbert,L,188,FRA,,107270,,,James Thompson,R,,USA,,6-3 7-6,3,R16,,,,,,,,,,,,,,,,,,,,26,1725,85,745
2025-0001,Shanghai Masters,Hard,,A,20251003,2620,207830,,,Tomas Machac,R,183,CZE,,208233,,,Mattia Bellucci,L,175,ITA,,6-3 6-4,3,R16,,,,,,,,,,,,,,,,,,,,23,1920,69,857
2025-0001,Shanghai Masters,Hard,,A,20251003,2621,208659,,,Giovanni Mpetshi Perricard,R,203,FRA,,109607,,,Luca Nardi,R,,ITA,,6-3 7-6,3,R16,,,,,,,,,,,,,,,,,,,,37,1275,88,727
2025-0001,Shanghai Masters,Hard,,A,20251003,2622,104925,,,Novak Djokovic,R,188,SRB,,105227,,,Marin Cilic,R,198,CRO,,7-6 6-4,3,R16,,,,,,,,,,,,,,,,,,,,5,4830,94,664
2025-0001,Shanghai Masters,Hard,,A,20251003,2623,134868,,,Tallon Griekspoor,R,188,NED,,202385,,,Jenson Brooksby,R,188,USA,,6-1 1-6 6-1,3,R16,,,,,,,,,,,,,,,,,,,,31,1565,57,937
2025-0001,Shanghai Masters,Hard,,A,20251003,2624,144719,,,Jaume Munar,R,183,ESP,,207925,,,Flavio Cobolli,R,183,ITA,,7-5 6-1,3,R16,,,,,,,,,,,,,,,,,,,,41,1138,22,1990
2025-0001,Shanghai Masters,Hard,,A,20251003,2625,200473,,,Valentin Vacherot,R,193,MON,,122330,,,Alexander Bublik,R,196,KAZ,,3-6 6-3 6-4,3,R16,,,,,,,,,,,,,,,,,,,,204,263,17,2445
2025-0001,Shanghai Masters,Hard,,A,20251003,2626,200267,,,Zizou Bergs,R,185,BEL,,134770,,,Casper Ruud,R,183,NOR,,3-6 7-5 4-1,3,R16,,,,,,,,,,,,,,,,,,,,44,1129,12,2945
2025-0001,Shanghai Masters,Hard,,A,20251003,2627,126203,,,Taylor Fritz,R,196,USA,,206681,,,Fabian Marozsan,R,193,HUN,,2-6 7-6 7-6,3,R16,,,,,,,,,,,,,,,,,,,,4,4995,52,1010
2025-0001,Shanghai Masters,Hard,,A,20251004,2628,111794,,,Kamil Majchrzak,R,180,POL,,206909,,,Brandon Nakashima,R,188,USA,,6-4 6-0,3,R16,,,,,,,,,,,,,,,,,,,,66,868,32,1470
2025-0001,Shanghai Masters,Hard,,A,20251004,2629,200282,,,Alex De Minaur,R,183,AUS,,200116,,,Camilo Ugo Carabelli,R,185,ARG,,6-4 6-2,3,R16,,,,,,,,,,,,,,,,,,,,7,3735,45,1123
2025-0001,Shanghai Masters,Hard,,A,20251004,2630,208103,,,Jiri Lehecka,R,185,CZE,,111460,,,Quentin Halys,R,191,FRA,,6-4 7-5,3,R16,,,,,,,,,,,,,,,,,,,,19,2365,75,809
2025-0001,Shanghai Masters,Hard,,A,20251004,2631,200000,,,Felix Auger Aliassime,R,193,CAN,,126214,,,Alejandro Tabilo,L,188,CHI,,6-3 6-3,3,R16,,,,,,,,,,,,,,,,,,,,13,2755,74,826
2025-0001,Shanghai Masters,Hard,,A,20251004,2632,106415,,,Yoshihito Nishioka,L,170,JPN,,126094,,,Andrey Rublev,R,188,RUS,,2-6 6-1 6-4,3,R16,,,,,,,,,,,,,,,,,,,,173,324,14,2560
2025-0001,Shanghai Masters,Hard,,A,20251004,2633,126239,,,Arthur Rinderknech,R,196,FRA,,210506,,,Alex Michelsen,R,193,USA,,6-3 6-4,3,R16,,,,,,,,,,,,,,,,,,,,54,982,34,1385
2025-0001,Shanghai Masters,Hard,,A,20251004,2634,133430,,,Denis Shapovalov,L,185,CAN,,106331,,,Christopher Oconnell,R,183,AUS,,6-3 6-2,3,R16,,,,,,,,,,,,,,,,,,,,24,1838,109,582
2025-0001,Shanghai Masters,Hard,,A,20251004,2635,207411,,,Jesper De Jong,R,180,NED,,210150,,,Jakub Mensik,R,193,CZE,,4-6 7-6 6-4,3,R16,,,,,,,,,,,,,,,,,,,,81,772,16,2455
2025-0001,Shanghai Masters,Hard,,A,20251004,2636,100644,,,Alexander Zverev,R,198,GER,,208316,,,Valentin Royer,R,188,FRA,,6-4 6-4,3,R16,,,,,,,,,,,,,,,,,,,,3,5980,76,805
2025-0001,Shanghai Masters,Hard,,A,20251004,2637,207518,,,Lorenzo Musetti,R,185,ITA,,207681,,,Francisco Comesana,R,178,ARG,,6-4 6-0,3,R16,,,,,,,,,,,,,,,,,,,,9,3555,62,912
2025-0001,Shanghai Masters,Hard,,A,20251004,2638,210530,,,Learner Tien,L,180,USA,,144895,,,Corentin Moutet,L,180,FRA,,4-6 6-4 6-4,3,R16,,,,,,,,,,,,,,,,,,,,36,1303,38,1258
2025-0001,Shanghai Masters,Hard,,A,20251004,2639,200221,,,Alejandro Davidovich Fokina,R,183,ESP,,208286,,,Matteo Arnaldi,R,185,ITA,,6-4 6-4,3,R16,,,,,,,,,,,,,,,,,,,,20,2240,71,838
2025-0001,Shanghai Masters,Hard,,A,20251004,2640,209260,,,Luciano Darderi,R,183,ITA,,104184,,,Yong Bum Seo,U,,KOR,,6-4 6-4,3,R16,,,,,,,,,,,,,,,,,,,,29,1609,121,531
2025-0001,Shanghai Masters,Hard,,A,20251004,2641,111815,,,Cameron Norrie,L,188,GBR,,209070,,,Arthur Cazaux,R,183,FRA,,6-3 0-6 7-6,3,R16,,,,,,,,,,,,,,,,,,,,33,1397,70,843
2025-0001,Shanghai Masters,Hard,,A,20251004,2642,106421,,,Daniil Medvedev,R,198,RUS,,207494,,,Dalibor Svrcina,R,178,CZE,,6-1 6-1,3,R16,,,,,,,,,,,,,,,,,,,,18,2410,91,684
2025-0001,Shanghai Masters,Hard,,A,20251004,2643,206173,,,Jannik Sinner,R,191,ITA,,127157,,,Daniel Altmaier,R,188,GER,,6-3 6-3,3,R16,,,,,,,,,,,,,,,,,,,,2,10950,49,1043
2025-0001,Shanghai Masters,Hard,,A,20251004,2644,132686,,,Nuno Borges,R,185,POR,,126846,,,Aleksandar Vukic,R,188,AUS,,7-6 6-4,3,R16,,,,,,,,,,,,,,,,,,,,51,1020,79,783
2025-0001,Shanghai Masters,Hard,,A,20251004,2645,210234,,,Juncheng Shang,L,,CHN,,111575,,,Karen Khachanov,R,198,RUS,,7-6 6-3,3,R16,,,,,,,,,,,,,,,,,,,,237,235,10,3190
2025-0001,Shanghai Masters,Hard,,A,20251005,2646,209113,,,Gabriel Diallo,R,203,CAN,,105676,,,David Goffin,R,180,BEL,,3-0,3,R32,,,,,,,,,,,,,,,,,,,,35,1308,83,759
2025-0001,Shanghai Masters,Hard,,A,20251005,2647,208029,,,Holger Rune,R,188,DEN,,200005,,,Ugo Humbert,L,188,FRA,,6-4 6-4,3,R32,,,,,,,,,,,,,,,,,,,,11,2990,26,1725
2025-0001,Shanghai Masters,Hard,,A,20251005,2648,200267,,,Zizou Bergs,R,185,BEL,,202103,,,Francisco Cerundolo,R,185,ARG,,7-6 6-3,3,R32,,,,,,,,,,,,,,,,,,,,44,1129,21,2135
2025-0001,Shanghai Masters,Hard,,A,20251005,2649,208659,,,Giovanni Mpetshi Perricard,R,203,FRA,,126203,,,Taylor Fritz,R,196,USA,,6-4 7-5,3,R32,,,,,,,,,,,,,,,,,,,,37,1275,4,4995
2025-0001,Shanghai Masters,Hard,,A,20251005,2650,144719,,,Jaume Munar,R,183,ESP,,106415,,,Yoshihito Nishioka,L,170,JPN,,6-4 5-7 6-1,3,R32,,,,,,,,,,,,,,,,,,,,41,1138,173,324
2025-0001,Shanghai Masters,Hard,,A,20251005,2651,104925,,,Novak Djokovic,R,188,SRB,,105870,,,Yannick Hanfmann,R,193,GER,,4-6 7-5 6-3,3,R32,,,,,,,,,,,,,,,,,,,,5,4830,150,394
2025-0001,Shanghai Masters,Hard,,A,20251005,2652,200473,,,Valentin Vacherot,R,193,MON,,207830,,,Tomas Machac,R,183,CZE,,6-0 3-1,3,R32,,,,,,,,,,,,,,,,,,,,204,263,23,1920
2025-0001,Shanghai Masters,Hard,,A,20251005,2653,134868,,,Tallon Griekspoor,R,188,NED,,206173,,,Jannik Sinner,R,191,ITA,,6-7 7-5 3-2,3,R32,,,,,,,,,,,,,,,,,,,,31,1565,2,10950
2025-0001,Shanghai Masters,Hard,,A,20251006,2654,200282,,,Alex De Minaur,R,183,AUS,,111794,,,Kamil Majchrzak,R,180,POL,,6-1 7-5,3,R32,,,,,,,,,,,,,,,,,,,,7,3735,66,868
2025-0001,Shanghai Masters,Hard,,A,20251006,2655,200000,,,Felix Auger Aliassime,R,193,CAN,,207411,,,Jesper De Jong,R,180,NED,,6-4 7-5,3,R32,,,,,,,,,,,,,,,,,,,,13,2755,81,772
2025-0001,Shanghai Masters,Hard,,A,20251006,2656,132686,,,Nuno Borges,R,185,POR,,210234,,,Juncheng Shang,L,,CHN,,7-6 4-6 6-3,3,R32,,,,,,,,,,,,,,,,,,,,51,1020,237,235
2025-0001,Shanghai Masters,Hard,,A,20251006,2657,208103,,,Jiri Lehecka,R,185,CZE,,133430,,,Denis Shapovalov,L,185,CAN,,6-4 6-4,3,R32,,,,,,,,,,,,,,,,,,,,19,2365,24,1838
2025-0001,Shanghai Masters,Hard,,A,20251006,2658,207518,,,Lorenzo Musetti,R,185,ITA,,209260,,,Luciano Darderi,R,183,ITA,,7-5 7-6,3,R32,,,,,,,,,,,,,,,,,,,,9,3555,29,1609
2025-0001,Shanghai Masters,Hard,,A,20251006,2659,126239,,,Arthur Rinderknech,R,196,FRA,,100644,,,Alexander Zverev,R,198,GER,,4-6 6-3 6-2,3,R32,,,,,,,,,,,,,,,,,,,,54,982,3,5980
2025-0001,Shanghai Masters,Hard,,A,20251006,2660,210530,,,Learner Tien,L,180,USA,,111815,,,Cameron Norrie,L,188,GBR,,7-6 6-3,3,R32,,,,,,,,,,,,,,,,,,,,36,1303,33,1397
2025-0001,Shanghai Masters,Hard,,A,20251006,2661,106421,,,Daniil Medvedev,R,198,RUS,,200221,,,Alejandro Davidovich Fokina,R,183,ESP,,6-3 7-6,3,R32,,,,,,,,,,,,,,,,,,,,18,2410,20,2240
2025-0001,Shanghai Masters,Hard,,A,20251007,2662,200267,,,Zizou Bergs,R,185,BEL,,209113,,,Gabriel Diallo,R,203,CAN,,3-6 7-5 7-6,3,4th Round,,,,,,,,,,,,,,,,,,,,44,1129,35,1308
2025-0001,Shanghai Masters,Hard,,A,20251007,2663,208029,,,Holger Rune,R,188,DEN,,208659,,,Giovanni Mpetshi Perricard,R,203,FRA,,6-4 6-7 6-3,3,4th Round,,,,,,,,,,,,,,,,,,,,11,2990,37,1275
2025-0001,Shanghai Masters,Hard,,A,20251007,2664,104925,,,Novak Djokovic,R,188,SRB,,144719,,,Jaume Munar,R,183,ESP,,6-3 5-7 6-2,3,4th Round,,,,,,,,,,,,,,,,,,,,5,4830,41,1138
2025-0001,Shanghai Masters,Hard,,A,20251007,2665,200473,,,Valentin Vacherot,R,193,MON,,134868,,,Tallon Griekspoor,R,188,NED,,4-6 7-6 6-4,3,4th Round,,,,,,,,,,,,,,,,,,,,204,263,31,1565
2025-0001,Shanghai Masters,Hard,,A,20251008,2666,126239,,,Arthur Rinderknech,R,196,FRA,,208103,,,Jiri Lehecka,R,185,CZE,,6-3 7-6,3,4th Round,,,,,,,,,,,,,,,,,,,,54,982,19,2365
2025-0001,Shanghai Masters,Hard,,A,20251008,2667,200282,,,Alex De Minaur,R,183,AUS,,132686,,,Nuno Borges,R,185,POR,,7-5 6-2,3,4th Round,,,,,,,,,,,,,,,,,,,,7,3735,51,1020
2025-0001,Shanghai Masters,Hard,,A,20251008,2668,200000,,,Felix Auger Aliassime,R,193,CAN,,207518,,,Lorenzo Musetti,R,185,ITA,,6-4 6-2,3,4th Round,,,,,,,,,,,,,,,,,,,,13,2755,9,3555
2025-0001,Shanghai Masters,Hard,,A,20251008,2669,106421,,,Daniil Medvedev,R,198,RUS,,210530,,,Learner Tien,L,180,USA,,7-6 6-7 6-4,3,4th Round,,,,,,,,,,,,,,,,,,,,18,2410,36,1303
2025-0001,Shanghai Masters,Hard,,A,20251009,2670,200473,,,Valentin Vacherot,R,193,MON,,208029,,,Holger Rune,R,188,DEN,,2-6 7-6 6-4,3,Quarterfinals,,,,,,,,,,,,,,,,,,,,204,263,11,2990
2025-0001,Shanghai Masters,Hard,,A,20251009,2671,104925,,,Novak Djokovic,R,188,SRB,,200267,,,Zizou Bergs,R,185,BEL,,6-3 7-5,3,Quarterfinals,,,,,,,,,,,,,,,,,,,,5,4830,44,1129
2025-0001,Shanghai Masters,Hard,,A,20251010,2672,126239,,,Arthur Rinderknech,R,196,FRA,,200000,,,Felix Auger Aliassime,R,193,CAN,,6-3 6-4,3,Quarterfinals,,,,,,,,,,,,,,,,,,,,54,982,13,2755
2025-0001,Shanghai Masters,Hard,,A,20251010,2673,106421,,,Daniil Medvedev,R,198,RUS,,200282,,,Alex De Minaur,R,183,AUS,,6-4 6-4,3,Quarterfinals,,,,,,,,,,,,,,,,,,,,18,2410,7,3735
2025-0001,Shanghai Masters,Hard,,A,20251011,2674,200473,,,Valentin Vacherot,R,193,MON,,104925,,,Novak Djokovic,R,188,SRB,,6-3 6-4,3,Semifinals,,,,,,,,,,,,,,,,,,,,204,263,5,4830
2025-0001,Shanghai Masters,Hard,,A,20251011,2675,126239,,,Arthur Rinderknech,R,196,FRA,,106421,,,Daniil Medvedev,R,198,RUS,,4-6 6-2 6-4,3,Semifinals,,,,,,,,,,,,,,,,,,,,54,982,18,2410
2025-0001,Shanghai Masters,Hard,,A,20251012,2676,200473,,,Valentin Vacherot,R,193,MON,,126239,,,Arthur Rinderknech,R,196,FRA,,4-6 6-3 6-3,3,The Final,,,,,,,,,,,,,,,,,,,,204,263,54,982
2025-0001,Almaty Open,Hard,,250,20251013,2677,206681,,,Fabian Marozsan,R,193,HUN,,109607,,,Luca Nardi,R,,ITA,,7-6 6-3,3,R32,,,,,,,,,,,,,,,,,,,,52,1040,83,747
2025-0001,Almaty Open,Hard,,250,20251013,2678,209113,,,Gabriel Diallo,R,203,CAN,,212788,,,Amir Omarkhanov,U,,KAZ,,6-3 6-1,3,R32,,,,,,,,,,,,,,,,,,,,35,1368,1137,10
2025-0001,Almaty Open,Hard,,250,20251013,2679,105902,,,James Duckworth,R,183,AUS,,200259,,,Ugo Blanchet,R,175,FRA,,6-3 6-4,3,R32,,,,,,,,,,,,,,,,,,,,138,465,150,420
2025-0001,Almaty Open,Hard,,250,20251013,2680,144895,,,Corentin Moutet,L,180,FRA,,106071,,,Bernard Tomic,R,196,AUS,,6-1 7-6,3,R32,,,,,,,,,,,,,,,,,,,,41,1243,181,312
2025-0001,Almaty Open,Hard,,250,20251014,2681,112154,,,Allan Walton Knight,U,,AUS,,209262,,,Tristan Schoolkate,R,183,AUS,,7-6 6-7 6-2,3,R32,,,,,,,,,,,,,,,,,,,,76,796,96,662
2025-0001,Almaty Open,Hard,,250,20251014,2682,126846,,,Aleksandar Vukic,R,188,AUS,,209916,,,Marko Topo,R,185,GER,,6-4 3-6 6-1,3,R32,,,,,,,,,,,,,,,,,,,,84,733,277,196
2025-0001,Almaty Open,Hard,,250,20251014,2683,208014,,,Rinky Hijikata,R,178,AUS,,207608,,,Timofey Skatov,R,175,KAZ,,7-6 2-6 6-3,3,R32,,,,,,,,,,,,,,,,,,,,114,558,236,238
2025-0001,Almaty Open,Hard,,250,20251014,2684,206909,,,Brandon Nakashima,R,188,USA,,209098,,,Hamad Medjedovic,R,188,SRB,,7-6 6-2,3,R32,,,,,,,,,,,,,,,,,,,,34,1430,64,877
2025-0001,Almaty Open,Hard,,250,20251014,2685,207686,,,Alexander Shevchenko,R,185,KAZ,,111513,,,Laslo Djere,R,188,SRB,,7-6 7-6,3,R32,,,,,,,,,,,,,,,,,,,,91,687,79,776
2025-0001,Almaty Open,Hard,,250,20251015,2686,132422,,,Soutatsu Mochizuki,U,,JPN,,209070,,,Arthur Cazaux,R,183,FRA,,6-4 6-4,3,R32,,,,,,,,,,,,,,,,,,,,102,636,58,952
2025-0001,Almaty Open,Hard,,250,20251015,2687,105526,,,Jan Lennard Struff,R,193,GER,,100554,,,Matthew McDonald,R,,USA,,2-6 6-3 6-4,3,R32,,,,,,,,,,,,,,,,,,,,98,648,99,646
2025-0001,Almaty Open,Hard,,250,20251015,2688,210506,,,Alex Michelsen,R,193,USA,,202320,,,Beibit Zhukayev,R,198,KAZ,,6-2 6-3,3,R32,,,,,,,,,,,,,,,,,,,,36,1365,237,235
2025-0001,Almaty Open,Hard,,250,20251015,2689,105902,,,James Duckworth,R,183,AUS,,209113,,,Gabriel Diallo,R,203,CAN,,7-6 6-7 6-4,3,R16,,,,,,,,,,,,,,,,,,,,138,465,35,1368
2025-0001,Almaty Open,Hard,,250,20251015,2690,207925,,,Flavio Cobolli,R,183,ITA,,208014,,,Rinky Hijikata,R,178,AUS,,6-4 7-5,3,R16,,,,,,,,,,,,,,,,,,,,22,1950,114,558
2025-0001,Almaty Open,Hard,,250,20251015,2691,144895,,,Corentin Moutet,L,180,FRA,,207686,,,Alexander Shevchenko,R,185,KAZ,,7-5 6-3,3,R16,,,,,,,,,,,,,,,,,,,,41,1243,91,687
2025-0001,Almaty Open,Hard,,250,20251015,2692,206681,,,Fabian Marozsan,R,193,HUN,,206909,,,Brandon Nakashima,R,188,USA,,7-6 6-1,3,R16,,,,,,,,,,,,,,,,,,,,52,1040,34,1430
2025-0001,Almaty Open,Hard,,250,20251016,2693,210506,,,Alex Michelsen,R,193,USA,,126846,,,Aleksandar Vukic,R,188,AUS,,6-3 6-2,3,R16,,,,,,,,,,,,,,,,,,,,36,1365,84,733
2025-0001,Almaty Open,Hard,,250,20251016,2694,132422,,,Soutatsu Mochizuki,U,,JPN,,209260,,,Luciano Darderi,R,183,ITA,,6-3 6-3,3,R16,,,,,,,,,,,,,,,,,,,,102,636,26,1649
2025-0001,Almaty Open,Hard,,250,20251016,2695,106421,,,Daniil Medvedev,R,198,RUS,,112154,,,Allan Walton Knight,U,,AUS,,7-5 7-6,3,R16,,,,,,,,,,,,,,,,,,,,14,2610,76,796
2025-0001,Almaty Open,Hard,,250,20251016,2696,105526,,,Jan Lennard Struff,R,193,GER,,111575,,,Karen Khachanov,R,198,RUS,,4-6 7-6 6-3,3,R16,,,,,,,,,,,,,,,,,,,,98,648,10,3190
2025-0001,Almaty Open,Hard,,250,20251017,2697,105902,,,James Duckworth,R,183,AUS,,207925,,,Flavio Cobolli,R,183,ITA,,6-3 6-2,3,Quarterfinals,,,,,,,,,,,,,,,,,,,,138,465,22,1950
2025-0001,Almaty Open,Hard,,250,20251017,2698,106421,,,Daniil Medvedev,R,198,RUS,,206681,,,Fabian Marozsan,R,193,HUN,,7-5 6-2,3,Quarterfinals,,,,,,,,,,,,,,,,,,,,14,2610,52,1040
2025-0001,Almaty Open,Hard,,250,20251017,2699,210506,,,Alex Michelsen,R,193,USA,,132422,,,Soutatsu Mochizuki,U,,JPN,,6-3 3-6 6-2,3,Quarterfinals,,,,,,,,,,,,,,,,,,,,36,1365,102,636
2025-0001,Almaty Open,Hard,,250,20251017,2700,144895,,,Corentin Moutet,L,180,FRA,,105526,,,Jan Lennard Struff,R,193,GER,,6-4 7-5,3,Quarterfinals,,,,,,,,,,,,,,,,,,,,41,1243,98,648
